uri	record-title	dates	deathdate	birthdate	first-names	surname	entity type
https://archives.cjh.org/agents/people/117357	Nadich, Judah, 1912-2007 	 1912-2007 	2007	 1912	 Judah	Nadich	person
https://archives.cjh.org/agents/people/121175	Nadir, Moishe, 1885-1943 	 1885-1943 	1943	 1885	 Moishe	Nadir	person
https://archives.cjh.org/agents/corporate_entities/39775	Nadworna Sick Benevolent Asso 						Organization
https://archives.cjh.org/agents/corporate_entities/37985	NAFSA: Association of International Educators (Washington, D.C.) 						Organization
https://archives.cjh.org/agents/people/121176	Nager, Aaron, 1880-1948 	 1880-1948 	1948	 1880	 Aaron	Nager	person
https://archives.cjh.org/agents/people/111038	Nagy, Charlotte 				 Charlotte 	Nagy	person
https://archives.cjh.org/agents/people/119397	Nahoum, Haïm, 1872-1960 	 1872-1960 	1960	 1872	 Haïm	Nahoum	person
https://archives.cjh.org/agents/corporate_entities/40044	Naʻamat USA () 						Organization
https://archives.cjh.org/agents/people/120668	Najwert, Josef, 1895- 	 1895- 		 1895	 Josef	Najwert	person
https://archives.cjh.org/agents/people/73573	Nalo, Samuel 				 Samuel 	Nalo	person
https://archives.cjh.org/agents/people/120667	Namiot, Leah, 1906- 	 1906- 		 1906	 Leah	Namiot	person
https://archives.cjh.org/agents/people/120125	Nansen, Peter  Dates: Existence: 1861 - 1918				 Peter  Dates: Existence: 1861 - 1918	Nansen	person
https://archives.cjh.org/agents/people/118349	Napoleon, Emperor of the French, I, 1769-1821  Dates: Existence: 1769 - 1821	 I		 I	 Emperor of the French	Napoleon	person
https://archives.cjh.org/agents/people/121177	Nardi, Nachum, 1901-1977  Dates: Existence: 1901 - 1977	 1901-1977  Dates: Existence: 1901 - 1977	1977	 1901	 Nachum	Nardi	person
https://archives.cjh.org/agents/corporate_entities/39631	Narevker Ladies Auxiliary (New York, N.Y.) 						Organization
https://archives.cjh.org/agents/corporate_entities/39632	Narevker Untershtitsungs Verein 						Organization
https://archives.cjh.org/agents/corporate_entities/39874	Narodnai︠a︡ voli︠a︡ (Political party : Russia) 						Organization
https://archives.cjh.org/agents/corporate_entities/37577	Nassau Community College 						Organization
https://archives.cjh.org/agents/people/65374	Natan, Marcie 				 Marcie 	Natan	person
https://archives.cjh.org/agents/people/120666	Natan, Naomi, 1891-1942 	 1891-1942 	1942	 1891	 Naomi	Natan	person
https://archives.cjh.org/agents/people/120665	Natan, Simcha, 1892-1946 	 1892-1946 	1946	 1892	 Simcha	Natan	person
https://archives.cjh.org/agents/people/111494	Nathan, Alfred, 1870-1922 	 1870-1922 	1922	 1870	 Alfred	Nathan	person
https://archives.cjh.org/agents/people/121424	Nathan, Anna, 1887-1958 	 1887-1958 	1958	 1887	 Anna	Nathan	person
https://archives.cjh.org/agents/people/39295	Nathan, Charles Frederick, 1879- 	 1879- 		 1879	 Charles Frederick	Nathan	person
https://archives.cjh.org/agents/families/13695	Nathan  						family
https://archives.cjh.org/agents/people/119118	Nathan, Fritz, 1891-1960 	 1891-1960 	1960	 1891	 Fritz	Nathan	person
https://archives.cjh.org/agents/people/101216	Nathan, Helmuth, 1901-1979 	 1901-1979 	1979	 1901	 Helmuth	Nathan	person
https://archives.cjh.org/agents/people/55104	Nathan, Isaak, 1880-1941 	 1880-1941 	1941	 1880	 Isaak	Nathan	person
https://archives.cjh.org/agents/people/96840	Nathan, Leopold 				 Leopold 	Nathan	person
https://archives.cjh.org/agents/people/55105	Nathan, Lisette, 1882-1942 	 1882-1942 	1942	 1882	 Lisette	Nathan	person
https://archives.cjh.org/agents/corporate_entities/39578	Nathan Marcus Benevolent Society 						Organization
https://archives.cjh.org/agents/people/117721	Nathan, Maud, 1862-1946  Dates: Existence: 1862 - 1946	 1862-1946  Dates: Existence: 1862 - 1946	1946	 1862	 Maud	Nathan	person
https://archives.cjh.org/agents/people/118796	Nathan, Max 				 Max 	Nathan	person
https://archives.cjh.org/agents/people/8163	Nathan, Mordecai 				 Mordecai 	Nathan	person
https://archives.cjh.org/agents/people/108470	Nathan, Moritz 				 Moritz 	Nathan	person
https://archives.cjh.org/agents/people/16836	Nathan, Moses Henry 				 Moses Henry 	Nathan	person
https://archives.cjh.org/agents/people/117724	Nathan, Otto, 1893-1987 	 1893-1987 	1987	 1893	 Otto	Nathan	person
https://archives.cjh.org/agents/people/117723	Nathan, Paul, 1857-1927  Dates: Existence: 1857 - 1927	 1857-1927  Dates: Existence: 1857 - 1927	1927	 1857	 Paul	Nathan	person
https://archives.cjh.org/agents/people/121425	Nathan, Richard, 1873-1958 	 1873-1958 	1958	 1873	 Richard	Nathan	person
https://archives.cjh.org/agents/people/7498	Nathan, Simon, 1746-1822 	 1746-1822 	1822	 1746	 Simon	Nathan	person
https://archives.cjh.org/agents/people/121327	Nathan, Walter, 1923-2018 	 1923-2018 	2018	 1923	 Walter	Nathan	person
https://archives.cjh.org/agents/families/13320	Nathans  						family
https://archives.cjh.org/agents/people/16662	Nathans, Moses, 1749-1815 	 1749-1815 	1815	 1749	 Moses	Nathans	person
https://archives.cjh.org/agents/people/3001	Nathans, Nathan, 1798-1877 	 1798-1877 	1877	 1798	 Nathan	Nathans	person
https://archives.cjh.org/agents/people/3002	Nathans, Philip, 1810-1864 	 1810-1864 	1864	 1810	 Philip	Nathans	person
https://archives.cjh.org/agents/people/121178	Nathanson, Anna, 1895-1988 	 1895-1988 	1988	 1895	 Anna	Nathanson	person
https://archives.cjh.org/agents/families/13476	Nathanson  						family
https://archives.cjh.org/agents/people/121179	Nathanson, Julius, 1890-1957 	 1890-1957 	1957	 1890	 Julius	Nathanson	person
https://archives.cjh.org/agents/people/97822	Nathorff, Gerda 				 Gerda 	Nathorff	person
https://archives.cjh.org/agents/people/119447	Nathorff, Hertha, 1895-1993 	 1895-1993 	1993	 1895	 Hertha	Nathorff	person
https://archives.cjh.org/agents/corporate_entities/37785	National Academy of Design (U.S.) (1828-1997) 						Organization
https://archives.cjh.org/agents/corporate_entities/38148	National Academy of Sciences (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37402	National Agricultural College (Doylestown, Pa.) 						Organization
https://archives.cjh.org/agents/corporate_entities/6053	National Americanization Committee 						Organization
https://archives.cjh.org/agents/corporate_entities/39004	National Artists Bureau (New York, N.Y.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37615	National Association for the Advancement of Colored People 						Organization
https://archives.cjh.org/agents/corporate_entities/37618	National Association of Hillel Directors (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37619	National Association of Intergroup Relations Officials 						Organization
https://archives.cjh.org/agents/corporate_entities/37786	National Association of Jewish Center Workers (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/221	National Association of Jewish Community  nel. 						Organization
https://archives.cjh.org/agents/corporate_entities/36442	National Association of Jewish Social Workers 						Organization
https://archives.cjh.org/agents/corporate_entities/37616	National Association of Professors of Hebrew 						Organization
https://archives.cjh.org/agents/corporate_entities/37787	National Board of the Young Men's Christian Associations 						Organization
https://archives.cjh.org/agents/corporate_entities/35925	National Bureau of Federated Women's Groups 						Organization
https://archives.cjh.org/agents/corporate_entities/37620	National Center for Jewish Film 						Organization
https://archives.cjh.org/agents/corporate_entities/37788	National Center for the Hebrew Language (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/9518	National Citizens Committee 						Organization
https://archives.cjh.org/agents/corporate_entities/37789	National Citizens' Committee for Fairness to the Presidency (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37011	National Co-ordinating Committee for Aid to Refugees and Emigrants Coming from Germany 						Organization
https://archives.cjh.org/agents/corporate_entities/38168	National Commission on Terrorist Attacks upon the United States 						Organization
https://archives.cjh.org/agents/corporate_entities/18960	National Committee for a Jewish Campaign 						Organization
https://archives.cjh.org/agents/corporate_entities/37790	National Committee for Labor Israel 						Organization
https://archives.cjh.org/agents/corporate_entities/40045	National Committee for Labor Israel. Workmen's Circle Division 						Organization
https://archives.cjh.org/agents/corporate_entities/11883	National Committee for Refugee Musicians 						Organization
https://archives.cjh.org/agents/corporate_entities/36041	National Committee for Relief of Sufferers by Russian Massacres 						Organization
https://archives.cjh.org/agents/corporate_entities/11884	National Committee for Resettlement of Foreign Physicians 						Organization
https://archives.cjh.org/agents/corporate_entities/39074	National Committee for the Resettlement of Foreign Physicians 						Organization
https://archives.cjh.org/agents/corporate_entities/35347	National Committee for Unity of Religious Zionism 						Organization
https://archives.cjh.org/agents/corporate_entities/37621	National Committee on Post-War Immigration Policy (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37791	National Community Relations Advisory Council (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37477	National Conference of Christians and Jews 						Organization
https://archives.cjh.org/agents/corporate_entities/37792	National Conference of Jewish Charities (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37793	National Conference of Jewish Communal Service (U.S.)  Dates: Existence: 1951 - 1978						Organization
https://archives.cjh.org/agents/corporate_entities/40048	National Conference of Jewish Social Service (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/6054	National Conference of Jewish Social Welfare (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37478	National Conference of Jews and Christians (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37915	National Conference of Social Work (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/36913	National Conference of Synagogue Youth 						Organization
https://archives.cjh.org/agents/corporate_entities/36964	National Conference on Soviet Jewry (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/39547	National Council for Bessarabian Jews 						Organization
https://archives.cjh.org/agents/corporate_entities/37389	National Council for Jewish Education 						Organization
https://archives.cjh.org/agents/corporate_entities/36965	National Council for Soviet Jewry of the United Kingdom and Ireland 						Organization
https://archives.cjh.org/agents/corporate_entities/37158	National Council of Jewish Women 						Organization
https://archives.cjh.org/agents/corporate_entities/36579	National Council of Jewish Women. Bayonne Section 						Organization
https://archives.cjh.org/agents/corporate_entities/7020	National Council of Jewish Women. Birmingham Section 						Organization
https://archives.cjh.org/agents/corporate_entities/37159	National Council of Jewish Women. Department of Service for Foreign Born 						Organization
https://archives.cjh.org/agents/corporate_entities/37160	National Council of Jewish Women. New York Section 						Organization
https://archives.cjh.org/agents/corporate_entities/24816	National Council of Jewish Women. Youngstown (Ohio) Section 						Organization
https://archives.cjh.org/agents/corporate_entities/37778	National Council of the Churches of Christ in the United States of America 						Organization
https://archives.cjh.org/agents/corporate_entities/37916	National Council of Young Israel (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/36950	National Council on Art in Jewish Life (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37917	National Council on Naturalization and Citizenship (U.S.)  Dates: Existence: 1930 - 1960						Organization
https://archives.cjh.org/agents/corporate_entities/37636	National Curriculum Research Institute 						Organization
https://archives.cjh.org/agents/corporate_entities/36996	National Desertion Bureau, New York 						Organization
https://archives.cjh.org/agents/corporate_entities/37622	National Endowment for the Arts 						Organization
https://archives.cjh.org/agents/corporate_entities/37624	National Endowment for the Humanities 						Organization
https://archives.cjh.org/agents/corporate_entities/37403	National Farm School (Doylestown, Pa.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37918	National Federation of Settlements and Neighborhood Centers 						Organization
https://archives.cjh.org/agents/corporate_entities/37536	National Federation of Temple Brotherhoods 						Organization
https://archives.cjh.org/agents/corporate_entities/37165	National Federation of Temple Sisterhoods  Dates: Existence: 1913 - 1994						Organization
https://archives.cjh.org/agents/corporate_entities/37537	National Federation of Temple Youth 						Organization
https://archives.cjh.org/agents/corporate_entities/37919	National Foundation for Jewish Culture (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37920	National Havurah Committee (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37921	National Honey Board (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37922	National Institutes of Health (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37923	National Jewish Community Relations Advisory Council (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37075	National Jewish Hospital for Consumptives (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37531	National Jewish Hospital (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/6065	National Jewish Immigration Council 						Organization
https://archives.cjh.org/agents/corporate_entities/37926	National Jewish Music Council 						Organization
https://archives.cjh.org/agents/corporate_entities/30771	National Jewish Organizing Project. 						Organization
https://archives.cjh.org/agents/corporate_entities/27971	National Jewish Population Study 						Organization
https://archives.cjh.org/agents/corporate_entities/39612	National Jewish Ukrainian Committee of the Jewish Council 						Organization
https://archives.cjh.org/agents/corporate_entities/36901	National Jewish Welfare Board  Dates: Existence: 1970 - 1990						Organization
https://archives.cjh.org/agents/corporate_entities/9935	National Jewish Welfare Board. Building Bureau 						Organization
https://archives.cjh.org/agents/corporate_entities/36995	National Jewish Welfare Board. Bureau of War Records 						Organization
https://archives.cjh.org/agents/corporate_entities/37625	National Jewish Welfare Board. Commission on Jewish Chaplaincy 						Organization
https://archives.cjh.org/agents/corporate_entities/37144	National Jewish Welfare Board. Committee on Army and Navy Religious Activities 						Organization
https://archives.cjh.org/agents/corporate_entities/37927	National Jewish Welfare Board. Division of Religious Activities 						Organization
https://archives.cjh.org/agents/corporate_entities/37632	National Liberal Immigration League (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37031	National Museum of American Jewish History (Philadelphia, Pa.) 						Organization
https://archives.cjh.org/agents/corporate_entities/15324	National Organizing Committee for the Maimonides Octocentennial 						Organization
https://archives.cjh.org/agents/corporate_entities/37006	National Refugee Service (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/38771	National Republican Party (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/38149	National Science Foundation (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37626	National Service Board for Religious Objectors 						Organization
https://archives.cjh.org/agents/corporate_entities/38857	National Settlement Service (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37928	National Social Welfare Assembly 						Organization
https://archives.cjh.org/agents/corporate_entities/37929	National Socialist White People's Party  Dates: Existence: 1967 - 1983						Organization
https://archives.cjh.org/agents/corporate_entities/20509	National Student Federation 						Organization
https://archives.cjh.org/agents/corporate_entities/30772	National Student Lobby for Soviet Jewry. 						Organization
https://archives.cjh.org/agents/corporate_entities/36580	National Student Zionist Conference 						Organization
https://archives.cjh.org/agents/corporate_entities/37924	National Union for Social Justice (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37925	National Women's Conference Committee (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/36581	National Women's Conference (U.S.) (Location of meeting: Houston, Tex.). Date of meeting or treaty signing: (1977 :.) 						Organization
https://archives.cjh.org/agents/corporate_entities/36939	National Yiddish Book Center (U.S.) 						Organization
https://archives.cjh.org/agents/corporate_entities/36940	National Yiddish Theatre Folksbiene 						Organization
